,ID_number,isbn,num_pages,year_first_published,cover_imgae_url,genres,average_rating,number_ratings,title
13,115946,0195282787,1753,1990,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347786877l/115946.jpg,"['Religion', 'Christianity > Catholic', 'Reference', 'Religion > Theology', 'Nonfiction', 'Religion > Faith', 'Religion > Christianity', 'Academic > School', 'Spirituality', 'Religion > Scripture']",4.55,643,Catholic Study Bible
14,3201,0521108322,200,2006,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348847303l/3201.jpg,[],4.50,4,"The Unity of Plato's 'Gorgias': Rhetoric, Justice, and the Philosophic Life"
15,224530,1841491594,480,2004,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1335267599l/224530.jpg,"['Fantasy', 'Fiction', 'Humor', 'Fantasy > Urban Fantasy', 'Humor > Comedy', 'Fantasy > Comic Fantasy', 'Science Fiction Fantasy', 'Audiobook', 'Fantasy > Magic', 'Adventure']",3.89,2449,In Your Dreams
16,15231,0425035492,224,1977,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347389236l/15231.jpg,"['Science Fiction', 'Fantasy', 'Science Fiction > Sword and Planet']",3.23,48,The City Outside the World
17,168543,1461741688,328,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172358721l/168543.jpg,"['History', 'Biography', 'Nonfiction', 'History > Ancient History']",3.52,33,Sulla the Fortunate: Roman General and Dictator
18,158924,0394722671,426,1983,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347633281l/158924.jpg,"['Art', 'Nonfiction', 'Art > Art History', 'History', 'Religion', 'Sexuality', 'Religion > Christianity', 'Philosophy > Theory', 'Philosophy', 'Historical']",4.19,141,The Sexuality of Christ in Renaissance Art and in Modern Oblivion
19,187542,3442361486,368,2003,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320497371l/187542.jpg,"['Womens Fiction > Chick Lit', 'Romance', 'Fiction']",3.48,159,Is that a Moose in Your Pocket?
0,100699,0807875376,384,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348968163l/100699.jpg,['Sports > Baseball'],3.83,12,"Much More Than a Game: Players, Owners, and American Baseball since 1921"
1,178934,0195652193,304,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1420789168l/178934.jpg,[],0.00,0,Financial Openness and National Autonomy: Opportunities and Constraints
2,169927,0684838230,220,1978,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172372537l/169927.jpg,"['Philosophy', 'Nonfiction', 'History', 'Science', 'Education', 'Audiobook', 'Classics', 'Literature > Ancient', 'Philosophy > Metaphysics', 'Politics']",3.88,1381,Aristotle for Everybody: Difficult Thought Made Easy
3,170796,0925279005,168,1988,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387666263l/170796.jpg,"['History', 'North American Hi... > American History']",4.25,16,America to Pray? or Not to Pray?
4,98831,1138004553,248,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1171427786l/98831.jpg,"['Psychology', 'Health > Mental Health']",4.34,41,Dancing with the Family: A Symbolic-Experiential Approach
5,193322,1781750408,32,2002,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172583319l/193322._SX318_.jpg,[],0.00,0,Wild Animals Board Book
6,184449,0394471776,,1922,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1338265217l/184449.jpg,"['History', 'Nonfiction', 'Politics', 'Cultural > Russia', 'History > Russian History', 'Russian History > Russian Revolution', 'Philosophy']",4.14,109,1905
7,34485,1934885592,256,1997,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924736l/34485.jpg,"['Christian', 'Psychology > Counselling', 'Christian > Christian Living', 'Nonfiction', 'Religion > Theology', 'Religion > Christianity', 'Religion > Faith', 'Spirituality', 'Psychology', 'Self Help']",4.23,7543,"When People Are Big and God Is Small: Overcoming Peer Pressure, Codependency, and the Fear of Man"
8,293207,0719566967,280,1986,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1632510886l/293207._SY475_.jpg,"['Travel', 'Nonfiction', 'History', 'Autobiography > Memoir', 'Biography', 'Travel > Walking', 'Cultural > Romania', 'Adventure', 'Biography > Autobiography', 'Biography Memoir']",4.29,3152,Between the Woods and the Water
9,92373,8804442476,640,1996,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348833324l/92373.jpg,"['Thriller', 'Fiction', 'Mystery', 'Suspense', 'Science Fiction', 'Mystery > Crime', 'Thriller > Mystery Thriller', 'Historical > Historical Fiction', 'Novels', 'Adult']",3.77,31922,The Third Twin
10,136223,0689861036,240,2003,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347442574l/1015805.jpg,['Mystery'],3.81,52,Killing Time
11,10984,0307946754,320,1958,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388981802l/10984.jpg,"['Fiction', 'Classics', 'Short Stories', 'Literature', 'Literature > American', 'Unfinished', 'Novels', 'Academic > School', 'Gothic > Southern Gothic', 'American > American Fiction']",3.84,1786,Three Famous Short Novels: Spotted Horses / Old Man / The Bear
12,232826,1571741208,283,1997,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172952958l/232826.jpg,"['Fiction', 'Historical > Historical Fiction', 'Roman', 'Religion', 'Historical', 'Novels', 'Biblical Fiction', 'Literature', 'Religion > Christianity', 'Cultural > Sweden']",3.82,1022,Maria Magdalena
13,190507,0440211697,468,1990,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390117001l/190507.jpg,"['Fiction', 'Historical > Historical Fiction', 'Romance', 'Fantasy', 'Historical', 'Retellings', 'Classics', 'Horror', 'Gothic', 'Adult Fiction']",4.33,12083,Phantom
14,169158,0440244005,720,1998,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172362821l/169158._SY475_.jpg,"['Romance', 'Fiction', 'Womens Fiction > Chick Lit', 'Historical > Historical Fiction', 'Romance > Historical Romance', 'Historical', 'Drama', 'Adult', 'Adult Fiction', 'Contemporary']",3.89,7820,Mirror Image
15,13787,0195125649,11,1998,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348827549l/13787.jpg,['Music'],3.82,39,Tramps Like Us: Music & Meaning Among Springsteen Fans
16,260239,1932796789,,1985,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1173220742l/260239.jpg,"['Fantasy', 'Dungeons and Dragons > Dragonlance', 'Fiction', 'Fantasy > Dragons', 'Fantasy > High Fantasy', 'Science Fiction Fantasy', 'Fantasy > Epic Fantasy', 'Young Adult', 'Adventure', 'Role Playing Games > Dungeons and Dragons']",4.13,48721,"Die Chronik der Drachenlanze, Band 3+4"
17,13538,1421510782,200,1990,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347932392l/13538.jpg,"['Sequential Art > Manga', 'Fantasy', 'Sequential Art > Comics', 'Sequential Art > Graphic Novels', 'Comics Manga', 'Fantasy > Supernatural', 'Adventure', 'Fiction', 'Horror', 'Manga > Shonen']",4.39,516,"Jojo's Bizarre Adventure, Tome 19: La Lampe Magique"
18,71362,1576835103,143,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386922220l/71362.jpg,"['Christian', 'Nonfiction', 'Christian > Christian Living', 'Religion', 'Religion > Christianity', 'Religion > Theology', 'Spirituality', 'Christianity > Discipleship', 'Christian > Christian Non Fiction', 'Education']",3.60,396,How to Stay Christian in College: An Interactive Guide to Keeping the Faith
19,286797,0743482778,92,1601,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1614297302l/286797.jpg,"['Classics', 'Plays', 'Drama', 'Fiction', 'Academic > School', 'Romance', 'Plays > Theatre', 'Literature', 'Poetry', 'Academic > Read For School']",3.97,172317,Twelfth Night
0,100262,0415156777,344,1997,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348583469l/100262.jpg,['Teaching'],3.75,57,Learning to Teach English in the Secondary School: A Companion to School Experience
1,276139,0751531995,,1999,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1173339331l/276139.jpg,"['History', 'Nonfiction', 'World War II > Holocaust', 'Politics', 'War', 'War > World War II', 'Science > Technology', 'Business', 'Cultural > Germany', 'Historical']",4.01,1599,IBM und der Holocaust. Die Verstrickung des Weltkonzerns in die Verbrechen der Nazis
2,88922,2264045671,252,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1341570744l/88922.jpg,"['Mystery', 'Historical > Historical Fiction', 'Mystery > Historical Mystery', 'Historical > Medieval', 'Fiction', 'Historical', 'European Literature > British Literature']",4.05,228,Nine Men Dancing
3,84364,0060764902,202,1955,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1171053815l/84364._SY475_.jpg,"['Fantasy', 'Classics', 'Fiction', 'Young Adult', 'Childrens', 'Childrens > Middle Grade', 'Christian', 'Adventure', 'Audiobook', 'Christian Fiction']",4.05,496081,The Magician's Nephew
4,153261,1135174466,192,1991,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1266483927l/153261.jpg,[],3.50,4,"Truth and Eros: Foucault, Lacan, and the Question of Ethics"
5,125226,0743274725,306,2006,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1402642838l/125226.jpg,"['Economics', 'Nonfiction', 'Politics', 'History', 'Political Science > International Relations', 'Business', 'Politics > Political Science', 'Social Science', 'Cultural > Iran']",3.75,481,The J Curve: A New Way to Understand Why Nations Rise and Fall
6,22904,9647948735,486,1946,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1666115420l/22904.jpg,"['Fiction', 'Short Stories', 'Classics', 'Literature', 'European Literature > German Literature', 'Philosophy', 'Literature > 20th Century', 'Horror', 'European Literature > Czech Literature', 'Fantasy']",4.34,25406,The Complete Stories
7,45231,1425046533,328,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1170275772l/45231._SY475_.jpg,[],4.00,1,New Grub Street Volume II
8,99498,9707103795,1620,1977,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327978980l/2653762.jpg,"['Historical > Historical Fiction', 'Cultural > France', 'Fiction', 'Classics', 'Historical', 'Roman', 'Literature', 'European Literature > French Literature', 'Literature > 20th Century', 'Novels']",4.53,2355,Les Rois maudits
9,298367,0380800829,339,2000,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408930227l/298367.jpg,"['Romance', 'Romance > Historical Romance', 'Historical > Historical Fiction', 'Historical', 'Fiction', 'Adult', 'Audiobook', 'Historical > Regency', 'Womens Fiction > Chick Lit', 'Historical Romance > Regency Romance']",3.82,384476,The Duke and I
10,44544,1555834531,309,1995,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1170265652l/44544.jpg,"['Fiction', 'LGBT', 'LGBT > Queer', 'LGBT > Lesbian', 'Contemporary', 'Cultural > Ireland', 'Romance', 'Literary Fiction', 'Historical > Historical Fiction', 'Lesbian > Lesbian Fiction']",3.61,2704,Hood
11,81807,0688085016,40,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1577642932l/81807._SX318_.jpg,"['Childrens > Picture Books', 'Fantasy > Fairy Tales', 'Fantasy', 'Cultural > Russia', 'Childrens', 'Fiction', 'Folklore', 'Folk Tales', 'Classics', 'Fairy Tales > Cinderella']",4.29,1341,Baba Yaga and Vasilisa the Brave
12,178431,0394492137,412,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1504696068l/178431._SX318_.jpg,"['Cultural > China', 'History']",3.79,19,China from the Opium Wars to the 1911 Revolution
13,258991,0937721697,160,1985,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388854076l/258991.jpg,[],4.00,3,"Fast Food Facts: Pocket Version: The Original Guide for Fitting Fast Food Into a Healthy Lifestyle, Fifth Edition"
14,5150,0553280414,251,1959,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387714488l/5150.jpg,"['Classics', 'Fiction', 'Young Adult', 'Historical > Historical Fiction', 'Academic > School', 'Young Adult > Coming Of Age', 'Young Adult > High School', 'Literature', 'Academic > Read For School', 'Novels']",3.59,209201,A Separate Peace with Connections (HRW Library)
15,274302,0590189794,,1999,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361785069l/274302.jpg,"['Childrens > Picture Books', 'Childrens', 'Psychology > Emotion', 'Realistic Fiction', 'Fiction', 'Family', 'Childrens > Storytime', 'Health > Mental Health', 'Childrens > Juvenile', 'Academic > School']",3.94,7498,When Sophie Gets Angry-Really Really Angry Library
16,225474,9795117726,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375889065l/225474.jpg,"['Fiction', 'Historical > Historical Fiction', 'Romance', 'Classics', 'Historical', 'War', 'Novels', 'Adult', 'Family', 'Audiobook']",3.63,6156,Scarlett: The Sequel to Margaret Mitchell's Gone with the Wind Part 2
17,65943,0471389455,309,1978,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924048l/65943.jpg,"['Economics', 'Economics > Finance', 'History', 'Business', 'Nonfiction', 'Politics', 'Psychology', 'Currency > Money', 'Audiobook', 'Finance > Personal Finance']",3.95,3961,"Manias, Panics, and Crashes: A History of Financial Crises"
18,190658,0618224157,326,2004,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348790911l/190658.jpg,"['Nonfiction', 'Science']",3.62,58,Pandora's Baby: How the First Test Tube Babies Sparked the Reproductive Revolution
19,182499,0440121353,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553978727l/182499._SY475_.jpg,"['Fiction', 'Historical > Historical Fiction', 'Romance', 'Novels', 'Womens Fiction > Chick Lit', 'Adult Fiction']",3.91,1080,Eden Burning
0,118341,0586047956,280,1939,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1171749233l/118341._SY475_.jpg,"['Fiction', 'Classics', 'Short Stories', 'Cultural > Germany', 'LGBT', 'Historical > Historical Fiction', 'LGBT > Queer', 'European Literature > British Literature', 'Literature > 20th Century', 'Novels']",3.94,13296,Goodbye to Berlin
1,3616,1906142475,93,2005,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358743891l/3616.jpg,"['Politics', 'Nonfiction', 'History', 'War', 'Politics > Political Science', 'Environment > Climate Change', 'Business', 'Literature > 21st Century']",3.93,138,No War
2,265370,0140449205,638,632,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1173254721l/265370._SY475_.jpg,"['Religion', 'Religion > Islam', 'Nonfiction', 'Classics', 'Philosophy', 'Spirituality', 'Reference', 'History', 'Religion > Theology', 'Fantasy > Mythology']",4.38,64678,The Quran Translated: Message for Humanity
3,168006,0060748125,448,1992,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1272805294l/168006.jpg,"['Psychology', 'Fiction', 'Philosophy', 'Historical > Historical Fiction', 'Novels', 'Literature', 'Literature > American', 'Historical', 'Roman', 'Contemporary']",4.36,63324,El día que Nietzsche lloró
4,134143,0312446373,615,1986,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1495860234l/134143._SY475_.jpg,"['Language > Writing', 'Nonfiction', 'Reference', 'Academic > School', 'Textbooks', 'Teaching', 'Humanities > Language', 'Education', 'Academic']",3.88,225,Models for Writers: Short Essays for Composition [with Sticks and Stones]
5,271285,0679457526,378,1997,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435761528l/271285._SY475_.jpg,"['Nonfiction', 'Adventure', 'Autobiography > Memoir', 'Travel', 'Biography', 'History', 'Adventure > Survival', 'Sports > Mountaineering', 'Biography Memoir', 'Sports > Sports']",4.22,465909,Into Thin Air: A Personal Account of the Mount Everest Disaster
6,11009,0374501122,320,1959,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347912682l/11009.jpg,"['Criticism > Literary Criticism', 'European Literature > Irish Literature', 'Nonfiction', 'Literature', 'Reference', 'Criticism', 'Literary Fiction']",3.71,76,A Reader's Guide to James Joyce
7,64716,0743457722,227,2002,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348902370l/64716.jpg,"['Media Tie In > Star Trek', 'Science Fiction', 'Fiction', 'Star Trek > Star Trek The Next Generation', 'Science Fiction Fantasy', 'Media Tie In', 'European Literature > German Literature']",3.60,552,Star Trek: Nemesis
8,275024,0812542258,284,1982,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328040704l/275024.jpg,"['Fantasy', 'Fiction', 'Heroic Fantasy > Sword and Sorcery', 'Pulp', 'Novels', 'Adventure', 'Science Fiction Fantasy', 'Fantasy > Heroic Fantasy', 'Audiobook', 'Fantasy > High Fantasy']",3.78,1669,Conan the Invincible
9,25253,3711754503,352,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386925247l/25253.jpg,[],4.00,2,Die Fahrt Auf Dem Katarakt: Eine Autobiographie Ohne Einen Helden
10,63441,1424222044,208,2005,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390003051l/63441.jpg,"['Biography', 'History']",3.85,41,Crazy Horse: Young War Chief
11,230623,1781163308,352,1963,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331414973l/230623.jpg,"['Mystery', 'Fiction', 'Suspense', 'Thriller', 'Spy Thriller > Espionage', 'Adventure', 'Cultural > Italy', 'Thriller > Mystery Thriller', 'Romance > Romantic Suspense', 'Romance']",3.96,1211,The Venetian Affair
12,282052,1842405241,320,2004,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347690733l/282052.jpg,"['Biography', 'Music', 'Art']",3.42,55,Woman: The Incredible Life of Yoko Ono
13,78356,0710095201,256,1978,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1359628097l/78356.jpg,['Nonfiction'],3.91,11,An Anthology of I Ching
14,24388,1561370711,60,1988,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1167521853l/24388._SX318_.jpg,[],4.13,8,The Cricket in Times Square Study Guide
15,116338,0671722921,106,1594,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1614298520l/116338.jpg,"['Plays', 'Classics', 'Drama', 'Fiction', 'Plays > Theatre', 'Academic > School', 'Literature', 'Historical > Historical Fiction', 'Poetry', 'Tragedy']",3.69,28665,Titus Andronicus
16,168110,0142437204,448,1847,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1238446167l/168110.jpg,"['Classics', 'Fiction', 'Romance', 'Historical > Historical Fiction', 'Gothic', 'Literature', 'Historical', 'Academic > School', 'Literature > 19th Century', 'Novels']",4.14,1939414,Jane Eyre
17,9863,1844575160,69,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391326420l/9863.jpg,"['Culture > Film', 'Nonfiction', 'Writing > Essays', 'Media Tie In', 'Academic > College', 'Asian Literature > Indian Literature', 'Cultural > India', 'Classics', 'Childrens', 'Criticism > Literary Criticism']",3.98,872,The Wizard of Oz
18,101914,2226208690,320,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1578433819l/101914._SY475_.jpg,"['Young Adult', 'Fantasy', 'Fantasy > Paranormal', 'Fantasy > Magic', 'Paranormal > Witches', 'Mystery', 'Romance', 'Fiction', 'Young Adult > Teen', 'Fantasy > Supernatural']",4.07,9629,Red is for Remembrance
19,90983,0881458600,256,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1316129550l/90983.jpg,"['Plays', 'Drama', 'Plays > Theatre']",3.63,169,Stone Cold Dead Serious: And Other Plays
0,68035,0553383043,222,1968,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545829176l/68035._SY475_.jpg,"['Fantasy', 'Fiction', 'Young Adult', 'Classics', 'Science Fiction Fantasy', 'Fantasy > Magic', 'Fantasy > High Fantasy', 'Science Fiction', 'Adventure', 'Audiobook']",4.01,287076,Un mago de Terramar
1,172608,0521797179,182,2003,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386922868l/172608.jpg,['Textbooks'],4.21,29,Basic Grammar in Use Workbook
2,1328,0872202208,90,370,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388429711l/1328.jpg,"['Philosophy', 'Classics', 'Nonfiction', 'Literature > Ancient', 'Cultural > Greece', 'Academic > School', 'History > Ancient History', 'Academic > College', 'History', 'Literature']",3.95,8955,Phaedrus
3,45076,0548673578,217,1971,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554212180l/45076.jpg,"['Poetry', 'Classics', 'Literature > 19th Century', 'Historical > Victorian', 'Literature > English Literature']",3.86,140,The Poems Of Anne Brontë: A New Text And Commentary
4,87026,1375691201,296,1797,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1417984942l/87026.jpg,"['Philosophy', 'Politics', 'Nonfiction', 'Education', 'History']",3.87,38,"The Columbian Orator: Containing a variety of original and selected pieces together with rules, which are calculated to improve youth and others, in the ornamental and useful art of eloquence"
5,270742,0866123458,544,1995,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388251263l/270742.jpg,[],3.83,6,Understanding Hospitality Law
6,18700,8981101965,646,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391615968l/18700.jpg,"['Nonfiction', 'Politics', 'Biography', 'History', 'Autobiography > Memoir', 'Biography > Autobiography']",3.78,223,"My Life, Volume I: The Early Years"
7,64728,1879239558,62,1999,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1170624320l/64728.jpg,[],0.00,0,Get a Life: Running Your Restaurant Without Running Out of Time
8,68952,0786441801,381,1992,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1467362846l/68952._SX318_.jpg,[],3.83,12,The Battle Of Bataan
9,226821,0262680211,384,1961,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391350626l/226821.jpg,[],4.00,7,Applied Statistical Decision Theory
10,284842,2707183067,143,1996,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1334243263l/284842.jpg,[],3.00,2,"Les nomades du vide: Des jeunes en errance, de squats en festivals, de gares en lieux d'accueil"
11,195935,1351844156,186,2002,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172597372l/195935.jpg,[],0.00,0,"Grendel and His Mother: Healing the Traumas of Childhood Through Dreams, Imagery, and Hypnosis"
12,243990,0786160454,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348890898l/243990.jpg,"['Short Stories', 'Classics', 'Fiction', 'Audiobook', 'Adult', 'Literary Fiction', 'Literature > American', 'Classics > Classic Literature', 'Magical Realism', 'Fantasy']",3.40,553,The Curious Case of Benjamin Button: And Other Stories by F. Scott Fitzgerald
13,36158,0886771986,530,1987,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389147010l/36158.jpg,"['Science Fiction', 'Fiction', 'Space > Space Opera', 'Fantasy', 'Science Fiction Fantasy', 'Speculative Fiction', 'War', 'Space', 'Novels', 'War > Military Fiction']",3.89,2817,In Conquest Born
14,224912,1408855666,251,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553352368l/224912.jpg,"['Fantasy', 'Fiction', 'Young Adult', 'Fantasy > Magic', 'Childrens', 'Childrens > Middle Grade', 'Audiobook', 'Adventure', 'Classics', 'Science Fiction Fantasy']",4.43,3507426,Harry Potter and the Chamber of Secrets
15,200612,0671740768,,1975,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172630163l/200612.jpg,"['Nonfiction', 'Anthropology', 'Reference', 'Self Help', 'Sexuality']",3.71,128,More Joy Of Sex. Die Fortsetzung Des Klassikers
16,216070,9649546235,160,2000,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172781806l/216070.jpg,"['Horror', 'Childrens', 'Fantasy', 'Fiction', 'Fantasy > Paranormal', 'Novels', 'Thriller']",3.50,454,Camp Nowhere
17,40630,1788731182,312,1971,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388405716l/40630.jpg,"['History', 'Nonfiction', 'Politics', 'Cultural > Africa', 'Race', 'Economics', 'Philosophy > Theory', 'Sociology', 'Social Movements > Social Justice', 'Historical']",4.40,4746,How Europe Underdeveloped Africa
18,183585,0195141776,480,2001,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388634834l/183585.jpg,"['History', 'Nonfiction', 'North American Hi... > American History']",4.18,62,The Slaveholding Republic: An Account of the United States Government's Relations to Slavery
19,33418,0141014636,361,2004,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435244003l/33418._SY475_.jpg,"['Science', 'Nonfiction', 'Science > Physics', 'Science > Astronomy', 'Science > Popular Science', 'Philosophy', 'Space', 'Audiobook', 'Physics > Quantum Mechanics', 'Science Fiction > Time Travel']",4.21,20211,"Parallel Worlds: A Journey through Creation, Higher Dimensions, and the Future of the Cosmos"
0,4400,0143039431,476,1939,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1165431456l/4400._SY475_.jpg,"['Classics', 'Fiction', 'Historical > Historical Fiction', 'Literature', 'Novels', 'Academic > School', 'Literature > American', 'Historical', 'Classics > Classic Literature', 'Young Adult > High School']",3.99,852265,The Grapes of Wrath
1,176111,5551193934,96,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172441095l/176111.jpg,[],3.33,6,Hinton's The Outsiders (CliffsNotes)
2,127875,3502131023,365,2001,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1171944229l/127875.jpg,[],4.33,15,365 Tage Mit Dale Carnegie
3,248068,9799100402,224,2006,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1354902977l/248068.jpg,"['Nonfiction', 'History', 'Asian Literature > Indonesian Literature']",4.06,293,Exile: Conversations with Pramoedya Ananta Toer
4,293019,1453209360,155,1970,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1416063196l/293019.jpg,"['Adult Fiction > Erotica', 'Fiction']",3.12,26,Threesome
5,297721,8484412423,592,2001,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924777l/78407.jpg,"['Fiction', 'Fantasy', 'Childrens', 'Young Adult', 'Humor', 'Mystery', 'Childrens > Middle Grade', 'Adventure', 'Novels', 'Mathematics > Puzzles']",4.08,3165,"The Trouble Begins: A Box of Unfortunate Events, Books 1-3"
6,61225,0142437204,596,1847,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348002581l/61225.jpg,"['Classics', 'Fiction', 'Romance', 'Historical > Historical Fiction', 'Gothic', 'Literature', 'Historical', 'Academic > School', 'Literature > 19th Century', 'Novels']",4.14,1939414,Jane Eyre
7,219727,8806172336,336,2001,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172804775l/219727._SY475_.jpg,"['Mystery', 'Mystery > Crime', 'Fiction', 'Thriller', 'Mystery > Noir', 'Humor', 'Thriller > Mystery Thriller', 'Adventure', 'Horror', 'Novels']",3.92,2560,Captains Outrageous
8,89160,0749956216,356,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390135645l/89160.jpg,"['Mystery', 'Romance', 'Mystery > Crime', 'Fiction', 'Romance > Romantic Suspense', 'Futuristic', 'Suspense', 'Science Fiction', 'Thriller > Mystery Thriller', 'Thriller']",4.36,35459,Judgment in Death
9,254238,0231133464,376,2005,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348004559l/254238.jpg,[],4.25,4,Agents of Bioterrorism: Pathogens and Their Weaponization
10,62594,0742521060,224,2005,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347470321l/62594.jpg,[],3.33,3,"Primetime Politics: The Truth about Conservative Lies, Corporate Control, and Television Culture"
